Schoenbrunner Strasse,1120,Wien,Oesterreich
Schoendorferplatz,5400,Hallein,Oesterreich
Schoeneckergasse,1140,Wien,Oesterreich
Schoenfeldweg,5151,Nussdorf/Haunsberg,Oesterreich
Schoenhofweg,5751,Maishofen,Oesterreich
Schoenleitenstrasse,5020,Salzburg,Oesterreich
Schoenrain,5620,Schwarzach/Pongau,Oesterreich
Schoenwiesegasse,1230,Wien,Oesterreich
Schoeppelgasse,1220,Wien,Oesterreich
Schottenaustrasse,1200,Wien,Oesterreich
Schratten,5441,Abtenau,Oesterreich
Schreyvogelgasse,1010,Wien,Oesterreich
Schubertgasse,1090,Wien,Oesterreich
Schuettaustrasse,1220,Wien,Oesterreich
Schuettstrasse,5550,Radstadt,Oesterreich
Schuetzengasse,1030,Wien,Oesterreich
Schuetzenweg,5321,Koppl,Oesterreich
Schuetzplatz,1140,Wien,Oesterreich
Schulstrasse,5411,Oberalm,Oesterreich
Schulstrasse,5113,St.Georgen b.Sbg.,Oesterreich
Schulstrasse,5632,Dorfgastein,Oesterreich
Schultergasse,1010,Wien,Oesterreich
Schulweg,5700,Zell/See,Oesterreich
Schulzgasse (Liesing),1230,Wien,Oesterreich
Schusterfeld,5672,Fusch/Grossglocknerstrasse,Oesterreich
Schusterwoelflweg,5071,Wals,Oesterreich
Schwaigfeldweg,5522,St.Martin/Tennengebirge,Oesterreich
Schwalbenweg,1170,Wien,Oesterreich
Schwandl,5165,Berndorf b.Sbg.,Oesterreich
Schwarzenbergpromenade,5026,Salzburg,Oesterreich
Schwarzer Weg,1210,Wien,Oesterreich
Schwarzleo,5771,Leogang,Oesterreich
Schwarzstrasse,5400,Hallein,Oesterreich
Schwedenstrasse,5020,Salzburg,Oesterreich
Schweizersiedlung,5071,Viehhausen,Oesterreich
Schwertgasse,1010,Wien,Oesterreich
Schwimmschulgasse,5580,Tamsweg,Oesterreich
SDL Am alten Berg,1140,Wien,Oesterreich
SDL Drnekweg,1210,Wien,Oesterreich
SDL Einigkeit,1220,Wien,Oesterreich
SDL Ponysee,1220,Wien,Oesterreich
Sebastian Stief-Strasse,5203,Koestendorf,Oesterreich
Sebastian-Hinterseer-Weg,5630,Bad Hofgastein,Oesterreich
Sebastian-Kneipp-Strasse,5020,Salzburg,Oesterreich
Seckendorff-Gudent-Weg,1130,Wien,Oesterreich
Seeblickweg,5723,Uttendorf,Oesterreich
Seegasse,1090,Wien,Oesterreich
Seeleiten,5163,Mattsee,Oesterreich
Seestadtpromenade,1220,Wien,Oesterreich
Seestrasse,5303,Thalgau,Oesterreich
Seeuferweg,5350,Strobl,Oesterreich
Seeweg,5071,Kaeferheim,Oesterreich
Segnerstrasse,1100,Wien,Oesterreich
Seidenstrasse,5114,Goeming,Oesterreich
Seiseneggergasse,1220,Wien,Oesterreich
Seitenberggasse,1160,Wien,Oesterreich
Seitzergasse,1010,Wien,Oesterreich
Semmelweisgasse,1210,Wien,Oesterreich
Sendlweg,5111,Buermoos,Oesterreich
Sendnergasse,1110,Wien,Oesterreich
Servaesgasse,1100,Wien,Oesterreich
Seyweg,5322,Hof b.Sbg.,Oesterreich
Siebenbuergerstrasse,5161,Elixhausen,Oesterreich
Siebertgasse,1120,Wien,Oesterreich
Siedlungsstrasse,5440,Golling/Salzach,Oesterreich
Siedlungsweg,5424,Bad Vigaun,Oesterreich
Siemensstrasse,1210,Wien,Oesterreich
Sieveringer Bad,1190,Wien,Oesterreich
Sighartstein,5202,Neumarkt/Wallersee,Oesterreich
Sigmund-Freud-Hof,1090,Wien,Oesterreich
Sillergutweg,5412,Puch b.Hallein,Oesterreich
Simonbauernweg,5082,Groedig,Oesterreich
Simon-Denk-Gasse,1090,Wien,Oesterreich
Simoningplatz,1110,Wien,Oesterreich
Sindelargasse,1100,Wien,Oesterreich
Sinnhubstrasse,5020,Salzburg,Oesterreich
Sinning,5771,Leogang,Oesterreich
Siolygasse,1190,Wien,Oesterreich
Sizzogasse,1220,Wien,Oesterreich
Slavi-Soucek-Strasse,5026,Salzburg,Oesterreich
Soellheimer Strasse,5023,Salzburg,Oesterreich
Soellheimerstrasse,5300,Hallwang,Oesterreich
Sofienalpenstrasse,1140,Wien,Oesterreich
Sommerauweg,5350,Strobl,Oesterreich
Sommerhaidenweg,1180,Wien,Oesterreich
Sommerschuhgasse,1230,Wien,Oesterreich
Sommerweg,5201,Seekirchen/Wallersee,Oesterreich
Sonderadresse 3.Bezirk,1030,Wien,Oesterreich
Sonnberg,5741,Neukirchen/Grossvenediger,Oesterreich
Sonnengasse,5532,Filzmoos,Oesterreich
Sonnenweg,5301,Eugendorf,Oesterreich
Sonnenweg,5632,Dorfgastein,Oesterreich
Sonnfelsweg,5731,Hollersbach/Pinzgau,Oesterreich
Sonnleitenstrasse,5640,Bad Gastein,Oesterreich
Sonnleitenweg,5710,Kaprun,Oesterreich
Sonnweg,5322,Hof b.Sbg.,Oesterreich
Sonnwendgasse,1100,Wien,Oesterreich
Sophie-Scholl-Gasse,1220,Wien,Oesterreich
Spaethgasse,1220,Wien,Oesterreich
Spalowskygasse,1060,Wien,Oesterreich
SP-Aspern,1220,Wien,Oesterreich
Spechergasse,5542,Flachau,Oesterreich
Speidelweg,1220,Wien,Oesterreich
SP-Erlaa,1230,Wien,Oesterreich
Sperrgasse,1150,Wien,Oesterreich
SP-Haus des Sportes,1100,Wien,Oesterreich
SP-Hoerndlwald,1130,Wien,Oesterreich
Spinozagasse,1160,Wien,Oesterreich
Spittelauer Laende,1090,Wien,Oesterreich
SP-Johann-Hoffmann-Platz,1120,Wien,Oesterreich
Spoecklberg,5112,Lamprechtshausen,Oesterreich
Sportplatzstrasse,5522,St.Martin/Tennengebirge,Oesterreich
Sportplatzstrasse,5724,Stuhlfelden,Oesterreich
Sportplatzweg,5723,Uttendorf,Oesterreich
Sportstrasse,5661,Rauris,Oesterreich
SP-Ostbahn,1110,Wien,Oesterreich
Springsiedelgasse,1190,Wien,Oesterreich
SP-Union Landhaus,1210,Wien,Oesterreich
St.-Gotthard-Strasse,1140,Wien,Oesterreich
St.-Peter-Gasse,1170,Wien,Oesterreich
Staargasse,1140,Wien,Oesterreich
Stachlgasse,1130,Wien,Oesterreich
Stadl,5165,Berndorf b.Sbg.,Oesterreich
Stadlerseestrasse,5112,Lamprechtshausen,Oesterreich
Stadlerweg,5340,St.Gilgen,Oesterreich
Stadlweg,1210,Wien,Oesterreich
Stadtplatz,5760,Saalfelden/Steinernen Meer,Oesterreich
Stammersdorfer Kellergasse,1210,Wien,Oesterreich
Stammgasse,1030,Wien,Oesterreich
Stampfl,5570,Mauterndorf,Oesterreich
Stastnyweg,1220,Wien,Oesterreich
Stauchweg,5531,Eben/Pongau,Oesterreich
Staufenblickstrasse,5071,Wals-Siezenheim,Oesterreich
Staufenstrasse,5162,Obertrum/See,Oesterreich
Stefan-Achatz-Hof,1110,Wien,Oesterreich
Stefan-Zweig-Weg,5204,Strasswalchen,Oesterreich
Stegen,5761,Maria Alm/Steinernen Meer,Oesterreich
Steggasse,5500,Bischofshofen,Oesterreich
Stegleitenstrasse,5324,Faistenau,Oesterreich
Steigenfeldweg,5423,St.Koloman,Oesterreich
Stein,5591,Ramingstein,Oesterreich
Steinbachstrasse,5330,Fuschl/See,Oesterreich
Steinbachweg,5202,Neumarkt/Wallersee,Oesterreich
Steinbauergasse,1120,Wien,Oesterreich
Steinbraeuweg,5324,Faistenau,Oesterreich
Steinbruchstrasse,1160,Wien,Oesterreich
Steindorfer Strasse,5202,Neumarkt/Wallersee,Oesterreich
Steinergasse (Liesing),1230,Wien,Oesterreich
Steinfeldgasse,1190,Wien,Oesterreich
Steinhardtgasse,1130,Wien,Oesterreich
Steinitzhof,1130,Wien,Oesterreich
Steinlandweg,5102,Anthering,Oesterreich
Steinnelkenweg,1220,Wien,Oesterreich
Steinspornweg,1220,Wien,Oesterreich
Stemesed,5165,Berndorf b.Sbg.,Oesterreich
Stephensongasse,1210,Wien,Oesterreich
Sterngasse (Innere Stadt),1010,Wien,Oesterreich
Stiegergasse,1150,Wien,Oesterreich
Stifterbruecke,1140,Wien,Oesterreich
Stiftsgasse,5201,Seekirchen/Wallersee,Oesterreich
Stock im Weg,1130,Wien,Oesterreich
Stockerweg,5424,Bad Vigaun,Oesterreich
Stockhamweg,5603,Kleinarl,Oesterreich
Stockingfeld,5760,Saalfelden/Steinernen Meer,Oesterreich
Stocklehen,5611,Grossarl,Oesterreich
Stoeberplatz,1160,Wien,Oesterreich
Stoecklstrasse,5020,Salzburg,Oesterreich
Stoerweg,5020,Salzburg,Oesterreich
Strandgasse,1210,Wien,Oesterreich
Strassgschwandtnerstrasse,1140,Wien,Oesterreich
Streckerplatz,1130,Wien,Oesterreich
Streichergasse,1030,Wien,Oesterreich
Strindberggasse,1110,Wien,Oesterreich
Strochnerweg,5630,Bad Hofgastein,Oesterreich
Strohblumengasse,1220,Wien,Oesterreich
Stromkilometer,1210,Wien,Oesterreich
Strudlhofgasse,1090,Wien,Oesterreich
Stubnerkogelstrasse,5645,Bad Gastein,Oesterreich
Stumpergasse,1060,Wien,Oesterreich
Stumpflweg,5071,Gois,Oesterreich
Suedweg,5164,Seeham,Oesterreich
Sulzau-Mittergasse,5741,Neukirchen/Grossvenediger,Oesterreich
Sulzenlandstrasse,5400,Hallein,Oesterreich
Sumpfgasse,1210,Wien,Oesterreich
Sverigestrasse,1220,Wien,Oesterreich
Sykoragasse,1230,Wien,Oesterreich
Taborstrasse,1020,Wien,Oesterreich
Tainaustrasse,5325,Plainfeld,Oesterreich
Talblickstrasse,5632,Dorfgastein,Oesterreich
Talgasse,1150,Wien,Oesterreich
Tannbrunnweg,5301,Eugendorf,Oesterreich
Tannenwinkl,5084,Grossgmain,Oesterreich
Tannerstrasse,5203,Koestendorf,Oesterreich
Taubergasse,1170,Wien,Oesterreich
Tauern Spa Strasse,5710,Kaprun,Oesterreich
Tauernstrasse,5561,Untertauern,Oesterreich
Tauernstrasse,5700,Zell/See,Oesterreich
Tauernweg,5721,Piesendorf,Oesterreich
Taurachweg,5571,Mariapfarr,Oesterreich
Taxerweg,5550,Radstadt,Oesterreich
Technologiestrasse,1120,Wien,Oesterreich
Tegetthoffstrasse,1010,Wien,Oesterreich
Telekygasse,1190,Wien,Oesterreich
Tesarekplatz,1100,Wien,Oesterreich
Thalgauberger Strasse,5303,Thalgau,Oesterreich
Thannberg,5662,Taxenbach,Oesterreich
Theodor-Herzl-Hof,1020,Wien,Oesterreich
Theodor-Storm-Weg,1160,Wien,Oesterreich
Theophil-Hansen-Gasse,1230,Wien,Oesterreich
Theuergasse,1220,Wien,Oesterreich
Thimiggasse,1180,Wien,Oesterreich
Thomas-Klestil-Platz,1030,Wien,Oesterreich
Thumersbacherstrasse,5700,Zell/See,Oesterreich
Thurwiesergasse,5020,Salzburg,Oesterreich
Tichtelgasse,1120,Wien,Oesterreich
Tiefenbach,5532,Filzmoos,Oesterreich
Tiefenbachstrasse,5300,Hallwang,Oesterreich
Tierasylstrasse,5411,Oberalm,Oesterreich
Tiergartnerweg,5081,Anif,Oesterreich
Tischlerstrasse,5113,St.Georgen b.Sbg.,Oesterreich
Toerlweg,5082,Groedig,Oesterreich
Tomschikgasse,1220,Wien,Oesterreich
Torricelligasse,1140,Wien,Oesterreich
Trambauerstrasse,1100,Wien,Oesterreich
Trappelgasse,1040,Wien,Oesterreich
Traubengasse,1230,Wien,Oesterreich
Traunfelsgasse,1200,Wien,Oesterreich
Trautsongasse,1080,Wien,Oesterreich
Trenkwaldgasse,1170,Wien,Oesterreich
Trieblingstrasse,5591,Ramingstein,Oesterreich
Trillergasse,1210,Wien,Oesterreich
Trinkhausstrasse,1110,Wien,Oesterreich
Trubelgasse,1030,Wien,Oesterreich
Tschoernerweg,1220,Wien,Oesterreich
Tuchlauben,1010,Wien,Oesterreich
Tuerkenritthof,1170,Wien,Oesterreich
Tulipanenweg,1220,Wien,Oesterreich
Tulpenstrasse,5020,Salzburg,Oesterreich
Tumpenweg,5084,Grossgmain,Oesterreich
U-Bahn Bogen (Guertellinie),1090,Wien,Oesterreich
U-Bahn Station Alser Strasse,1090,Wien,Oesterreich
U-Bahn Station Am Schoepfwerk,1120,Wien,Oesterreich
U-Bahn Station Burggasse,1070,Wien,Oesterreich
U-Bahn Station Dresdner Strasse,1200,Wien,Oesterreich
U-Bahn Station Heiligenstadt,1190,Wien,Oesterreich
U-Bahn Station Kaisermuehlen,1220,Wien,Oesterreich
U-Bahn Station Margaretenguertel,1050,Wien,Oesterreich
U-Bahn Station Oberlaa,1100,Wien,Oesterreich
U-Bahn Station Rathaus,1010,Wien,Oesterreich
U-Bahn Station Schwedenplatz,1010,Wien,Oesterreich
U-Bahn Station Suedtiroler Platz,1040,Wien,Oesterreich
U-Bahn Station Waehringer Strasse,1090,Wien,Oesterreich
U-Bahn Station Zieglergasse,1070,Wien,Oesterreich
Uferstrasse,5110,Oberndorf b.Sbg.,Oesterreich
Uggl,5723,Uttendorf,Oesterreich
Ullach,5771,Leogang,Oesterreich
Ullreichgasse,1220,Wien,Oesterreich
Ulmenweg,5302,Henndorf/Wallersee,Oesterreich
Ulrich-Schreier-Strasse,5020,Salzburg,Oesterreich
Unkenberg,5091,Unken,Oesterreich
Unteraumuehlweg,5400,Hallein,Oesterreich
Unterbayrdorf,5581,St.Margarethen/Lungau,Oesterreich
Unterbergstrasse,5102,Anthering,Oesterreich
Unterburg,5741,Neukirchen/Grossvenediger,Oesterreich
Unterdirstegweg,5424,Bad Vigaun,Oesterreich
Untere Muehlbachgasse,1230,Wien,Oesterreich
Unterer Gasthofberg,5531,Eben/Pongau,Oesterreich
Unterer-Bodenfeldweg,5582,St.Michael/Lungau,Oesterreich
Unterfagerweg,5423,St.Koloman,Oesterreich
Unterfeldstrasse,5020,Salzburg,Oesterreich
Untergrabenweg,5423,St.Koloman,Oesterreich
Unter-Laaer Strasse,1100,Wien,Oesterreich
Unternberg,5163,Mattsee,Oesterreich
Untersbergblick,5071,Walserberg,Oesterreich
Untersbergstrasse,5412,Puch b.Hallein,Oesterreich
Untersbergstrasse,5083,Groedig,Oesterreich
Untervetterbach,5303,Thalgau,Oesterreich
Unterweissburg,5582,St.Michael/Lungau,Oesterreich
Urbangasse,1170,Wien,Oesterreich
Urchen,5761,Maria Alm/Steinernen Meer,Oesterreich
Urpass,5621,St.Veit/Pongau,Oesterreich
Urstein Sued,5412,Puch b.Hallein,Oesterreich
Utopiaweg,1180,Wien,Oesterreich
Uttenhofen,5760,Saalfelden/Steinernen Meer,Oesterreich
Valkenauerstrasse,5026,Salzburg,Oesterreich
Varnhagengasse,1220,Wien,Oesterreich
Veiderfeldweg,5661,Rauris,Oesterreich
Vereinsgasse,1020,Wien,Oesterreich
Vereinsstiege,1090,Wien,Oesterreich
Versbachgasse,1130,Wien,Oesterreich
Viehausenerstrasse,5101,Bergheim,Oesterreich
Viehtriftgasse,1210,Wien,Oesterreich
Viktor-Adler-Markt,1100,Wien,Oesterreich
Viktor-Hagl-Gasse,1140,Wien,Oesterreich
Villaweg,1220,Wien,Oesterreich
Vinzenz-Pallotti-Platz,5020,Salzburg,Oesterreich
Virilligasse,1230,Wien,Oesterreich
Vogeltennweg,5400,Hallein,Oesterreich
Voglhub,5204,Strasswalchen,Oesterreich
Voglstrasse,5620,Schwarzach/Pongau,Oesterreich
Volkmargasse,1100,Wien,Oesterreich
Vollererhofstrasse,5412,Puch b.Hallein,Oesterreich
Vondrakplatz,1100,Wien,Oesterreich
Vorderbrandtweg,5754,Hinterglemm,Oesterreich
Vorderlebach,5322,Hof b.Sbg.,Oesterreich
Vorderschneeberg,5630,Bad Hofgastein,Oesterreich
Vorgartenmarkt,1020,Wien,Oesterreich
Vorgartenstrasse,1200,Wien,Oesterreich
Wachtelgasse,5020,Salzburg,Oesterreich
Waehringer Guertel,1190,Wien,Oesterreich
Wagenmanngasse,1230,Wien,Oesterreich
Wagrainer Strasse,5542,Flachau,Oesterreich
Wahlberggasse,1140,Wien,Oesterreich
Waidach,5151,Nussdorf/Haunsberg,Oesterreich
Walchalmweg,5632,Dorfgastein,Oesterreich
Walchhofweg,5550,Radstadt,Oesterreich
Waldesruhgasse,5111,Buermoos,Oesterreich
Waldheimweg,5423,St.Koloman,Oesterreich
Waldhuettenweg,1170,Wien,Oesterreich
Waldprechtinger Strasse,5201,Seekirchen/Wallersee,Oesterreich
Waldschafferweg,1140,Wien,Oesterreich
Waldstrasse,5071,Viehhausen,Oesterreich
Waldvogelstrasse,1130,Wien,Oesterreich
Waldweg,5151,Nussdorf/Haunsberg,Oesterreich
Walkergasse,1210,Wien,Oesterreich
Wall,5165,Berndorf b.Sbg.,Oesterreich
Wallerseestrasse,5302,Henndorf/Wallersee,Oesterreich
Wallnerfeld,5620,Schwarzach/Pongau,Oesterreich
Wallsberg,5205,Schleedorf,Oesterreich
Walserfeldstrasse (Walserfeld),5071,Wals-Siezenheim-Walserfeld,Oesterreich
Walter-Berry-Weg,1190,Wien,Oesterreich
Walterskirchenstrasse,5411,Oberalm,Oesterreich
Wangari-Maathai-Platz,1220,Wien,Oesterreich
Wankham,5302,Henndorf/Wallersee,Oesterreich
Warhanekgasse,1210,Wien,Oesterreich
Wartenslebengasse,1220,Wien,Oesterreich
Waschhausgasse,1020,Wien,Oesterreich
Wassbadstrasse,5350,Strobl,Oesterreich
Wasserfallstrasse,5440,Golling/Salzach,Oesterreich
Wasser-Wunder-Strasse,5342,Abersee-St.Gilgen,Oesterreich
Watzlawickweg,1100,Wien,Oesterreich
Weberweg,5662,Bruck/Grossglocknerstrasse,Oesterreich
Wegelergasse,1180,Wien,Oesterreich
Wegscheid,5441,Abtenau,Oesterreich
Wehleweg,1030,Wien,Oesterreich
Weichselweg,1220,Wien,Oesterreich
Weidental,5112,Lamprechtshausen,Oesterreich
Weidenweg,5321,Koppl,Oesterreich
Weidenweg,5751,Maishofen,Oesterreich
Weideweg,5300,Hallwang,Oesterreich
Weiherstrasse,5165,Berndorf b.Sbg.,Oesterreich
Weiher-Wiesbach-Strasse,5023,Salzburg,Oesterreich
Weinbachgasse,5301,Eugendorf,Oesterreich
Weinetsberg,5630,Bad Hofgastein,Oesterreich
Weinleitenstrasse,5321,Koppl,Oesterreich
Weinmesser-Weg,5571,Mariapfarr,Oesterreich
Weinweg,1120,Wien,Oesterreich
Weissauweg,1220,Wien,Oesterreich
Weisselgasse,1210,Wien,Oesterreich
Weissenbergstrasse,5324,Faistenau,Oesterreich
Weissgerberweg,5400,Hallein,Oesterreich
Weitfeldstrasse,5113,St.Georgen b.Sbg.,Oesterreich
Weitwoerth,5151,Nussdorf/Haunsberg,Oesterreich
Weizenweg,5071,Wals-Siezenheim,Oesterreich
Wenckebachgasse,1190,Wien,Oesterreich
Wendlberg,5165,Berndorf b.Sbg.,Oesterreich
Weng,5622,Goldegg,Oesterreich
Wennserstrasse,5733,Bramberg/Wildkogel,Oesterreich
Werkstaettenstrasse,5020,Salzburg,Oesterreich
Wertheim,5202,Neumarkt/Wallersee,Oesterreich
Weschelstrasse,1020,Wien,Oesterreich
Westbahnstrasse,5204,Strasswalchen,Oesterreich
Wettsteinpark,1020,Wien,Oesterreich
Weyerstrasse,5724,Stuhlfelden,Oesterreich
Wiedenerweg,5582,St.Michael/Lungau,Oesterreich
Wiedner Guertel,1100,Wien,Oesterreich
Wiedwengerholz,5202,Neumarkt/Wallersee,Oesterreich
Wiener Praterstadion-Ernst-Happel-Stadion,1020,Wien,Oesterreich
Wiener Strasse,5302,Eugendorf,Oesterreich
Wienerbergerplatz,1100,Wien,Oesterreich
Wienerflurgasse,1230,Wien,Oesterreich
Wientalstrasse,1130,Wien,Oesterreich
Wiesberggasse,1160,Wien,Oesterreich
Wieselweg,1220,Wien,Oesterreich
Wieseneggweg,5082,Groedig,Oesterreich
Wiesenguetlweg,5700,Zell/See,Oesterreich
Wiesenweg,5102,Anthering,Oesterreich
Wiesenweg,5722,Niedernsill,Oesterreich
Wiesenweg,5700,Zell/See,Oesterreich
Wieslweg,5753,Saalbach,Oesterreich
Wiespachstrasse,5400,Hallein,Oesterreich
Wiestalstrasse,5323,Ebenau,Oesterreich
Wiestalstrasse,5323,Ebenau,Oesterreich
Wilbrandtgasse,1190,Wien,Oesterreich
Wildentenstrasse,5201,Seekirchen/Wallersee,Oesterreich
Wildmoos,5092,St.Martin b.Lofer,Oesterreich
Wilhelm-Hartl-Hof,1230,Wien,Oesterreich
Wilhelm-Kress-Strasse,5020,Salzburg,Oesterreich
Wilhelmsed,5165,Berndorf b.Sbg.,Oesterreich
Wilhelm-Weber-Hof,1110,Wien,Oesterreich
Willendorfer Gasse,1230,Wien,Oesterreich
Willibald-Hauthaler-Str.,5020,Salzburg,Oesterreich
Wimmweg,5303,Thalgau,Oesterreich
Winckelmannstrasse,1150,Wien,Oesterreich
Windbichl,5162,Obertrum/See,Oesterreich
Winkl,5591,Ramingstein,Oesterreich
Winklerstrasse,5400,Hallein,Oesterreich
Winterbichlweg,5424,Bad Vigaun,Oesterreich
Wintzingerodestrasse,1220,Wien,Oesterreich
Wirtsberg,5203,Koestendorf,Oesterreich
Wispelhofsiedlung,5450,Werfen,Oesterreich
Witthauergasse,1180,Wien,Oesterreich
Woehlergasse,1100,Wien,Oesterreich
Wohllebengasse,1040,Wien,Oesterreich
Wolfengasse,1010,Wien,Oesterreich
Wolfenweg,1140,Wien,Oesterreich
Wolfgangseestrasse,5322,Hof b.Sbg.,Oesterreich
Wolfgangseestrasse,5321,Koppl,Oesterreich
Wolfgangseestrasse (Strobl),5350,Strobl,Oesterreich
Wolfrathplatz,1130,Wien,Oesterreich
Wollekweg,1220,Wien,Oesterreich
Wuertzlerstrasse,1030,Wien,Oesterreich
Wuestenrotstrasse,5023,Salzburg,Oesterreich
Wundtgasse,1230,Wien,Oesterreich
Ybbsstrasse,1020,Wien,Oesterreich
Zaepfensteig,5350,Strobl,Oesterreich
Zaglwiese,5550,Radstadt,Oesterreich
Zahnradbahnstrasse,1190,Wien,Oesterreich
Zamaragasse,1130,Wien,Oesterreich
Zanggasse,1220,Wien,Oesterreich
Zefferergasse,5541,Altenmarkt/Pongau,Oesterreich
Zehenthofweg,5303,Thalgau,Oesterreich
Zehetnergasse,1140,Wien,Oesterreich
Zeleznygasse,1230,Wien,Oesterreich
Zeller Bundesstrasse,5760,Saalfelden/Steinernen Meer,Oesterreich
Zellerweg,5400,Hallein,Oesterreich
Zeltsberg,5113,St.Georgen b.Sbg.,Oesterreich
Zentaplatz,1050,Wien,Oesterreich
Zenzfeld,5751,Maishofen,Oesterreich
Zetschegasse,1230,Wien,Oesterreich
Ziegeleistrasse,5020,Salzburg,Oesterreich
Ziegeleiweg,5400,Hallein,Oesterreich
Zieselweg,1220,Wien,Oesterreich
Zillengrund,1220,Wien,Oesterreich
Zillnerstrasse,5020,Salzburg,Oesterreich
Zinkenweg,5400,Hallein,Oesterreich
Zinsgasse,5580,Tamsweg,Oesterreich
Zitterhofergasse,1070,Wien,Oesterreich
Zoellnerweg,5661,Rauris,Oesterreich
Zoitzach,5575,Lessach,Oesterreich
Zschockestrasse,5645,Bad Gastein,Oesterreich
Zuckerkandlgasse,1190,Wien,Oesterreich
Zum Kogl,5350,Strobl,Oesterreich
Zwerchaeckerweg,1220,Wien,Oesterreich
Zwinzstrasse,1160,Wien,Oesterreich
Ährengrubenweg,1190,Wien,Oesterreich
Öbristweg,5602,Wagrain,Oesterreich
Öllinger Strasse,5113,St.Georgen b.Sbg.,Oesterreich
Öllinger Strasse,5113,St.Georgen b.Sbg.,Oesterreich
Überfuhrstrasse,5412,Puch b.Hallein,Oesterreich
Übermoos,5532,Filzmoos,Oesterreich
Übertsroid,5162,Obertrum/See,Oesterreich
